primary balance	0000066999	0000083866
Abraham Lincoln	0000080717
carbonara	0000014024
capybara	0000013290
Trinidad and Tobago	0000055106
global standard	0000020653
Federal Bureau of Investigation	0000007128	0000083354
Sustainable Development Goals	0000006946	0000083983
Bureau International des Expositions	0000083091
tolerable daily intake	0000084057
United Arab Emirates	0000002031	0000084095
Asian Development Bank	0000082981
Master of Business Administration	0000083693
Bosnia and Herzegovina	0000070266
Rembrandt Harmenszoon van Rijn	0000081603
Brunei Darussalam	0000067367
database	0000051118	0000083238
national brand	0000083772
data bank	0000051117
ambassador	0000002468
bandanna	0000062277
Liberation Tigers of Tamil Eelam	0000083679
Bank for International Settlements	0000083093
extensible markup language	0000084199
General Arrangements to Borrow	0000083410
Napoleon Bonaparte I	0000056305
blanket area	0000067099
most valuable player	0000007162	0000083757
bargain sale	0000059139
Azerbaijan	0000001121
Bank of Japan	0000083105
Arabian Nights	0000002027
bonanzagram	0000070594
Kabushiki Kaisha	0000083639
Bahamas	0000061340
Albania	0000002171
Arabia	0000002023
banana	0000061178
bazaar	0000060193
computer-aided cartographic processing system	0000083146
clean and recirculating production	0000083211
science technology engineering and mathematics	0000084041
Chicago Mercantile Exchange	0000083184
methicillin-resistant staphylococcus aureus	0000083745
North Atlantic Cooperation Council	0000083762
docosahexaenoic acid	0000050757	0000083250
dynamic random-access memory	0000083269
Acquisition and Cross-Servicing Agreement	0000082976
largescale integrated circuit	0000007214
Vehicle Information and Communication System	0000084148
advance purchase excursion	0000083037
static random-access memory	0000084029
information and communication technology	0000000114	0000083519
Automatic answer Network System for Electronic Request	0000083031
Organization of the Islamic Conference	0000083846
American Stock Exchange	0000083022
United Nations Conference on Trade and Development	0000084109
United Nations International Childrens Emergency Fund	0000077773
financial independence retire early	0000083378
Federal Deposit Insurance Corporation	0000083362
Nippon Individual Savings Account	0000083797
intermediate-range nuclear forces	0000083542
Treaty on Conventional Armed Forces in Europe	0000083161
Nippon Institute for Research Advancement	0000083795
official development assistance	0000008096	0000083838
environment social and governance	0000083322
American Depositary Receipt	0000082989
European Coal and Steel Community	0000083294
computer-integrated manufacturing	0000083173
musical instrument digital interface	0000083710
Strategic Arms Reduction Treaty	0000084038
catch and release	0000016960
Strategic Arms Reduction Talks	0000084038
Advertising Council Japan	0000082971
Search for Extraterrestrial Intelligence	0000083991
Multi Access seat Reservation System	0000083689
Electronic System for Travel Authorization	0000083327
European Space Agency	0000083320
European Economic Area	0000083301
Test of English for International Communication	0000084077
graphical user interface	0000083454
magnetic resonance imaging	0000007154	0000083743
automatic teller machine	0000083057
polymerase chain reaction	0000083873
International Telecommunication Union	0000083580
clearance sale	0000020391
graphics interchange format	0000083428
Tokyo Financial Exchange	0000084063
AFC Champions League	0000082974
Japan Council of Metalworkers Unions	0000083603
exhaust gas recirculation	0000083304
National Security Agency	0000083820
extravehicular activity	0000083339
amyotrophic lateral sclerosis	0000083016
attache case	0000001168
Palestine National Council	0000083901
Trans-Pacific Partnership	0000084082
Young Womens Christian Association	0000082298	0000084204
Young Mens Christian Association	0000082285	0000084203
International Criminal Court	0000083514
charcoal gray	0000048256
acacia	0000000427
automatic train control	0000006768	0000083054
digital audio tape recorder	0000083237
adolescent and young adult	0000083067
standard playing record	0000006954	0000084021
research and development ratio	0000083946
magneto-hydro-dynamics power generation	0000083705
Saint Vincent and the Grenadines	0000042561
lactate dehydrogenase	0000083655
suspended particulate matter	0000084027
hashed meat and rice	0000061497
international direct dialing	0000083523
United Nations Disarmament Commission	0000084110
sadism and masochism	0000084010
New Partnership for Africas Development	0000083780
Agency for International Development	0000083008
Nippon Telegraph and Telephone Corpo- ration	0000083823
Zero Emission Research and Initiative	0000084207
International Institute for Strategic Studies	0000083535
unmanned aerial vehicle	0000084096
automated teller machine	0000006767	0000083057
international depositary receipt	0000083525
United States of America	0000077133	0000084127
World Intellectual Property Organization	0000084184
surface air-lifted mail	0000083970
World Meteorological Organization	0000084186
computerized axial tomography	0000083134
parental guidance	0000083882
compressed natural gas	0000083187
Hans Christian Andersen	0000002443
International Trade Commission	0000083576
optical mark reader	0000083851
American dream	0000001872
Lafcadio Hearn	0000059226
analog-to-digital conversion	0000082980
digital-to-analog conversion	0000083234
Video Graphics Array	0000084145
digital camera	0000051428
American Indian	0000001870
payload specialist	0000083914
Scandinavia	0000039190
Canada	0000013109
telegraphic transfer selling rate	0000084089
super large-scale integration	0000084009
very large-scale integration	0000084152
International Energy Agency	0000083527
customer relationship management	0000083213
neonatal intensive care unit	0000083791
University of California Los Angeles	0000084097
original equipment manufacturer	0000083841
private finance initiative	0000083880
Nuclear Non-proliferation Treaty	0000083816
large-scale integration	0000083676
assistant English teacher	0000082994
National Hockey League	0000083788
Special Investigation Team	0000084006
American League	0000083014
heavy water reactor	0000083496
JeanJacques Rousseau	0000080988
Association of Tennis Professionals	0000083059
original equipment manufacturing	0000083841
half size camera	0000059191
Tokamak Fusion Test Reactor	0000084062
giant scale integration	0000083451
camera angle	0000013625
care manager	0000021011
native american	0000057992
particulate matter	0000062607	0000083897	0000083899
space transportation system	0000084043
local area network	0000079505	0000083645
Traffic Safety mark	0000084087
affirmative action	0000082960
financial planner	0000083385
cafe au lait	0000013321
International Whaling Commission	0000083582
Gaius Julius Caesar	0000010966
car navigation system	0000010101
magazine rack	0000071332
gastrocamera	0000012258
charamela	0000048345
Caravan shoes	0000017008
Latin America	0000079437
exclamationmark	0000006866
quality assurance	0000083929
a cappella	0000000478
a la carte	0000001964
cameraman	0000013626
tartar sauce	0000046989
factory automation	0000083345
application program	0000001639
capital gain	0000016985
Nicaragua	0000056887
Kamchatka	0000013600
chalaza	0000013766
automatic transmission	0000083053
automatic train stop	0000006765	0000083061
Jamaica	0000033211
UralAltaic	0000006278
canaria	0000013144
Jacatra	0000032827
allstar cast	0000008257
Santa Claus	0000029543
alpaca	0000002169
maracas	0000072158
mascara	0000071640
panna cotta	0000062371
caravan	0000017007
cantata	0000014849
saraca	0000029018
Food and Drug Administration	0000083360
sexual orientation and gender identity	0000084015
value-added tax	0000084139
standard deviation	0000083981
Standard and Poors	0000084022
Supreme Headquarters Allied Powers Europe	0000083997
United States Trade Representative	0000084132
Federation Internationale de Ski	0000083379
sexually transmitted disease	0000084039
International Judo Federation	0000083536
short take-off and landing	0000084042
World Trade Organization	0000046712	0000084192
gross national demand	0000083438
standard playing	0000084021
radio drama	0000079356
forward rate agreement	0000083388
International Tennis Federation	0000083578
General Headquarters	0000029945	0000083425
Mediterranean Sea	0000083700
estimated time of arrival	0000083329
grade point average	0000083446
Train a Grande Vitesse	0000084064
liquefied natural gas	0000007216	0000083670
International Monetary Fund	0000000066	0000083539
terminal adapter	0000084050
deflationary spiral	0000051781
granulated sugar	0000020337
World Health Organization	0000046710	0000084182
original video animation	0000083860
Guy de Maupassant	0000075312
avantgarde	0000001568
advantage	0000001452
Thomas Alva Edison	0000006915
Haneda Airport	0000083481
visual display terminal	0000084143
Universal Studios Japan	0000084129
made in Japan	0000074644
kandelaar	0000014929
marmalade	0000071171
digital transformation	0000083281
Gandhara	0000014851
propaganda	0000067542
moral hazard	0000075923
hazard map	0000060195
plasma display	0000067042
Ramadan	0000079473
management information system	0000083716
hypertext markup language	0000007027	0000083491
general manager	0000029951	0000083434
William Shakespeare	0000030056
PaulMarie Verlaine	0000068619
amateur satellite	0000083023
Japan Offshore Market	0000083615
ASEAN Regional Forum	0000083044
National Institutes of Health	0000083794
Human Genome Organization	0000083493
nongovernmental organization	0000007081
non-governmental organization	0000083786
garage sale	0000014049
White Anglo-Saxon Protestant	0000084170
inertial navigation system	0000083545
quantitative easing	0000083933
Equatorial Guinea	0000041272
National League	0000083800
Papua New Guinea	0000061358
Vienna sausage	0000005223
sexual harassment	0000041340
Amnesty International	0000001826	0000083006
JeanPaul Sartre	0000029099
Raffaello Sanzio	0000079459
gross national happiness	0000083440
International Skating Union	0000083574
parking area	0000083863
allstar game	0000008258
Guatemala	0000019199
narratage	0000056503
Anaphylaxie	0000001507
aromatherapy	0000002224
paraphrase	0000061665
Japan Airlines	0000083590
Asian Monetary Unit	0000083026
Ave Maria	0000001659
tarantella	0000046965
azalea	0000000919
aspartame	0000001070
alfalfa	0000002179
saffraan	0000028885
Afghanistan	0000001586
Fossa Magna	0000065476
half marathon	0000059196
Galapagos	0000013833	0000013834
paragraph	0000061610
amalgam	0000001783
anagram	0000001496
tutanaga	0000054329
asparagus	0000001069
Paraguay	0000061606
human papillomavirus	0000083486
Hawaiian	0000061899
Himalaya	0000064146
Kazakhstan	0000011955
astrakhan	0000001066
Sahara	0000028841
jai alai	0000059269
All Nippon Airways	0000083027
manual transmission	0000083751
Mauritania	0000075315
Narita Airport	0000083819
marijuana	0000072173
kampaniya	0000015030
Malaria	0000072160
Malaysia	0000072260
Australia	0000008054
Tanzania	0000047232
paranoia	0000061651
paparazzi	0000061344
pajamas	0000060305
Alaska	0000001990
nam plaa	0000056764
Salvarsan	0000029102
panorama	0000061304
panama	0000061198
Panama	0000061200
savanna	0000028843
Praparat	0000067451
papaya	0000061314
avatar	0000001552
AAAS	0000082962
high-bit rate digital subscriber line	0000083471
carbon fiber reinforced plastics	0000083164
asymmetric digital subscriber line	0000006766	0000082990
management by objectives	0000083694
Global Climate Observing System	0000083418
beach volleyball	0000062640
cabbage	0000016995
black bass	0000067054
broadband	0000067494	0000083072
brass band	0000067034
Barbados	0000061824
ball bearing	0000069910
bouillabaisse	0000065206
basketball	0000060383
beanball	0000062680
baseball	0000068199
barbarism	0000059188
compact disc recordable	0000083150
certified public accountant	0000083206
Content Protection for Recordable Media	0000083208
Chamber of Commerce and Industry	0000083145
transfer ribonucleic acid	0000084085
compact disc rewritable	0000083152
Government Accountability Office	0000083412
black contemporary music	0000083083
binary coded decimal	0000083081
biochemical oxygen demand	0000083104
bacille de Calmette et Guerin	0000062627	0000083082
subacute myeloopticoneuropathy	0000040045
intercontinental ballistic missile	0000000115	0000083513
Biological Weapons Convention	0000083121
corporate social responsibility	0000083217
case by case	0000021541
backpacker	0000060728
cable car	0000021551
Francis Bacon	0000068188
hatchback	0000060865
cashback	0000016953
accountability	0000000400
lactobacillus	0000083647
acrobatic	0000000735
individual-type Defined Contribution pension plan	0000083524
Otto Eduard Leopold Furst von Bismarck	0000063288
multiple independently targetable reentry vehicle	0000083715
Creutzfeldt-Jakob disease	0000083178
bar code reader	0000083085
downloadable content	0000083259
scrap and build	0000039337
fast-breeder reactor	0000083355
common business oriented language	0000083192
variable condenser	0000061736
Portable Document Format	0000083876
Charles Robert Darwin	0000044579
basic human needs	0000083089
Honore de Balzac	0000061807
cathode-ray tube	0000083215
black and white	0000083120
shadow cabinet	0000033159
limited liability company	0000083667
radio beacon	0000079357
barricade	0000061729
World Boxing Association	0000084172
hard black	0000007028	0000083461
backhand	0000060729
Cambodia	0000015141
maneuverable reentry vehicle	0000083690
Central Reserve Bank	0000083212
bovine spongiform encephalopathy	0000062601	0000083114
business continuity management	0000083083
new public management	0000083814
balance sheet	0000061693	0000083113
worklife balance	0000082271
cable transfer	0000083219
Michelangelo Buonarroti	0000072645
boiling water reactor	0000083122
the Baltic States	0000061818
mobility as a service	0000083686
price book-value ratio	0000083867
anti-lock brake system	0000082968
Black Lives Matter	0000083097
ambivalence	0000002474
coaster brake	0000024843
cerebral palsy	0000083205
Moro Islamic Liberation Front	0000083712
backstage	0000060723
bathyscaphe	0000060585
Irish Republican Army	0000083561
antiballistic missile	0000082967
cantabile	0000014850
bacteria	0000060023
take back	0000051109
paperback	0000068219
quarterback	0000083931
balance	0000061692
carbon neutral	0000010116
unbalance	0000002469
base camp	0000068198
boat race	0000069855
cabaret	0000016979
Court of Arbitration for Sport	0000083133
halfback	0000059195	0000083461
flashback	0000067061
backgammon	0000060718
yacht harbor	0000078761
cannibalism	0000013156
Pablo Ruiz y Picasso	0000062774
collaboration	0000026791
balsamico	0000061808
playback	0000067404
snack bar	0000039759
barrack	0000061641
vocabulary	0000069959
contrabass	0000027168
acrobat	0000000734
Tabasco	0000046649
tabaco	0000046644
abstract	0000001591
double standard	0000046718
Base Air Defense Ground Environment	0000083070
Federal Reserve Board	0000083389
London Interbank Offered Rate	0000083663
dead ball	0000051619
standard number	0000039579
dashboard	0000046356
kabaddi	0000013259
Federal Reserve Bank	0000083389
Tokyo Interbank Offered Rate	0000084068
liquefied butane gas	0000083648
Komitet Gosudarstvennoi Bezopasnosti	0000083636
Yatabe-Guilford test	0000084201
bonehead play	0000069925
body language	0000070529
Bangladesh	0000062058
learning disability	0000083654
gabardine	0000016978
board game	0000069857
bandage	0000062314
hand brake	0000062331
ballon dessai	0000061891
Saint Bernard	0000042560
private brand	0000066997	0000083866
skateboard	0000039364
ballade	0000061574
passed ball	0000060396
bandmaster	0000062336
handbag	0000062329
big data	0000063467
vagabond	0000059793
sandbag	0000029603
bonds with warrant	0000084171
hairband	0000067924
handball	0000062332
salad bowl	0000029034
warrant bond	0000084171
Broadway	0000067495
H-Orbiting Plane-Experimental	0000083483
Global Environmental Monitoring System	0000083421
mobile virtual network operator	0000083756
Venezuela Bolivar	0000068521
Gustave Flaubert	0000067498
management buyout	0000083694
universal serial bus	0000077134
Universal Serial Bus	0000084128
table manners	0000051133
reasonable	0000079677
arabesque	0000002032
global information system	0000083430
fashionable	0000065122
Benjamin Franklin	0000067097
hamburg steak	0000062402
bougainvillea	0000065276
GuineaBissau	0000016512
megabank	0000074691
Bengala	0000068688
sabotage	0000028902
tea bag	0000050754
Johannes Brahms	0000066979
rehabilitation	0000080049
alphabet	0000002178
washable	0000005296
libertarianism	0000080042
libertarian	0000080043
Jet Propulsion Laboratory	0000083618
Karabiner	0000013837
air brake	0000006577
ballerina	0000061869
main table	0000074659
ambivalent	0000002475
as soon as possible	0000083046
sustainable	0000028534
bateira	0000060884
battle royal	0000061028
table tap	0000051130
tableau	0000046731
amoeba	0000001793	0000001841
Burkina Faso	0000067329
globalization	0000020651
Bulgaria	0000067323
Gambia	0000015073
bargain	0000059138
air bag	0000006576
Bahrain	0000059220
Habitat	0000083459
rubashka	0000081001
Autobahn	0000000287
Namibia	0000056449
main bank	0000074660
marimba	0000072177
masturbation	0000071657
baptisma	0000061367
Zambia	0000029652
boatswain	0000069839
bavarois	0000061345
barista	0000061746
bazooka	0000060369
play ball	0000067406
ballast	0000061626
abnormal	0000001604
laboratory	0000079470
albatross	0000002170
bantam	0000062279
zamboa	0000028906
samba	0000029628
bossa nova	0000070150
stayon tab	0000039634
Botswana	0000070513
sabao	0000033205
Arab	0000002030
bazar	0000060197
plan do check action cycle	0000083875
Conseil Europeen pour la Recherche Nucleaire	0000083157
Science Council of Japan	0000083978
isonicotinic acid hydrazide	0000003370
complementary metal-oxide semiconductor	0000083185
compact disc read only memory	0000083151
Semiconductor Industry Association	0000084000
Securities and Exchange Commission	0000083988
alternating current direct current	0000082973
The Resolution and Collection Corporation	0000083944
centralized traffic control	0000029988	0000083222
Federal Communications Commission	0000083357
Regional Comprehensive Economic Partnership	0000083945
Central Intelligence Agency	0000029939	0000083171
Japan Society for the Promotion of Science	0000083624
Chemical Weapons Convention	0000083233
chief financial officer	0000083163
automatic frequency control	0000082997
character voice	0000083227
time place occasion	0000050776	0000084081
National Security Council	0000083821
Olympic Council of Asia	0000083835
carpaccio	0000014021
United Nations Conference on Environment and Development	0000084108
attention-deficithyperactivity disorder	0000082985
lysergic acid diethylamide	0000007215	0000083675
computer-aided education	0000083128
economic value added	0000083339
System for Prediction of Environmental Emergency Dose Information	0000084024
Centers for Disease Control and Prevention	0000083149
Charles Louis de Secondat Montesquieu	0000076080
automatic guided vehicle	0000083005
advanced cruise missile	0000082975
automatic direction finder	0000082984
singlehanded catching	0000037766
ground controlled approach system	0000083415
market-oriented sector selective talks	0000083731
Development Assistance Committee	0000083235
International Committee of the Red Cross	0000083517
Conventional Armed Forces in Europe	0000083161
Office of the United Nations High Commissioner for Human Rights	0000083844
Conference on Disarmament	0000083148
air-launched intercept missile	0000083011
search and rescue system	0000083972
key performance indicator	0000083642
sauce demiglace	0000051826
cost insurance and freight	0000083172
Francisco de Xavier	0000028850
integrated circuit tag	0000083511
electrocardiogram	0000083292
psychosomatic disease	0000083918
Economic and Monetary Union	0000083310
Japan Red Cross Society	0000083623
random-access memory	0000083941
randomaccess memory	0000079476
oligosaccharide	0000009682
head coach	0000083465
social distance	0000043603
social dance	0000043601
academic	0000000453
nata de coco	0000056078
Christmas card	0000020454
cash card	0000016951
Caucasoid	0000024831
common effective preferential tariff	0000083156
Agence France-Presse	0000083000
Economic Partnership Agreement	0000083313
New York Mercantile Exchange	0000083825
money market certificate	0000083722
Environmental Protection Agency	0000083313
European Atomic Energy Community	0000083336
recreational vehicle	0000000043	0000083962
surface-to-surface missile	0000084034
Massachusetts Institute of Technology	0000083717
artificial intelligence	0000006752	0000083006
prostate specific antigen	0000083916
Committee of National Security	0000083636
American Forces Network	0000082999
commercial message	0000029950	0000083183
corporate governance	0000024880
International Olympic Committee	0000000072	0000083548
Pacific League	0000060288
International Court of Justice	0000083515
Voice of America	0000084153
resistance factor	0000083938
teaching machine	0000050771
Nuclear Regulatory Commission	0000083818
cleansing cream	0000020622
general contractor	0000041751
H-A launch vehicle	0000083457
chou a la creme	0000033574
National Olympic Committee	0000083807
communication satellite	0000083216
Japan Olympic Committee	0000030052	0000083613
commercial paper	0000083205
special purpose company	0000084023
accelerator	0000000653
franchise chain	0000083356
